year,month,location,property_type,bedrooms,bathrooms,land_size_perches,price_lkr,inflation_pct,lending_rate_pct,usd_lkr,gdp_growth_pct,policy_rate_pct,property_price_index,data_source
2026,2,Colombo,Apartment,3.0,2.0,,85000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,169000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,205000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,194000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,125000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,139000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,85000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,208000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,80000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,4.0,,74000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,103000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,22500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,135000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,63000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,105000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,62000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,140000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,1.0,1.0,,53000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,48000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,159000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,80000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,6.0,4.0,,38000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,2.0,1.0,,25000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,48000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,47500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,66000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,4.0,,34000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,5.0,2.0,,20000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,55000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,48000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,175000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,200000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,46000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,36000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,32500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,26500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,140000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,34900000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,160000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,10000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,37000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,84000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,52000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,80000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,92000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,52000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,44000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,3.0,,100000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,87000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,42000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,84000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,185000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,34000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,60000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,69000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,29000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,74000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,46000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,53500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,3.0,,85000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,19000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,66000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,130000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,100000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,2.0,2.0,,31000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,30500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,32500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,27000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,28500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,48000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,60000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,49000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,57500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,51000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,30000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,47000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,80000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,55000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,195000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,64000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,2.0,2.0,,30000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,44500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,70000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,1,Colombo,Apartment,3.0,3.0,,79000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,35500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,24000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,58000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,10.0,8.0,,225000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,150000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,5.0,6.0,,164500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,128000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,33500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,78000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,58000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,21000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,58000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,38000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,3.0,2.0,,42500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,160000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,49900000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,116000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,62500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,56000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,72000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,95000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,1,Colombo,Apartment,3.0,3.0,,79000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,71000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,34500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,58000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,3.0,,64000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,89500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,44000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,5.0,5.0,,110000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,4.0,,68500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,15500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,115000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,3.0,2.0,,42500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,115000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,29000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,90000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,21000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,69500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,69000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,55000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,62000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,25000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,15000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,1.0,,17000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,46000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,15000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,60000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,41000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,1.0,1.0,,60000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,70000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,47500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,420000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,57500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,70000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,83000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Apartment,3.0,3.0,,92000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,115000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,45000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,68000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,50000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,1.0,1.0,,40000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,93000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,3.0,2.0,,33000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,3.0,2.0,,34000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,78000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,4.0,,68500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,79000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,3.0,,210000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,84500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,1.0,1.0,,27000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,84000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,28000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,4.0,,46000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,25000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,105000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,85000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,168000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,89000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,95000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,5.0,5.0,,260000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,47000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,169000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,19500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,205000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,25000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,3.0,3.0,,45000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,4300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,139000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,116000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,200000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,52000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,1,Colombo,Apartment,3.0,3.0,,79000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,74000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,175000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Apartment,2.0,2.0,,33000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,103000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,30000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,59000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,33000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,62000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,205000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,53000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,42000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,130000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,62500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,1.0,,38000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,72000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,48000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,60000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,66000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,103000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,51000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,47000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,46000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,79000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,29750000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,24000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,50000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,48000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,44000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,80000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,47500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,80000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,38000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,26600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,26500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,37000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,2.0,,37300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,84000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,80000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,3.0,3.0,,92000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,48000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,8.0,6.0,,70000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,4.0,3.0,,100000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Apartment,2.0,2.0,,87000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
